scenario,imd_decile,age_group,age_idx,adm_base,adm_cf,adm_diff,adm_attr_frac,death_base,death_cf,death_diff,death_attr_frac,adm_avoided_abs,death_avoided_abs
CF1: decile 10 πₐ,1,60 to 64,14,1.355468139935705,0.5777226881206698,0.7777454518150351,57.378364632895504,0.18995767774926067,0.08089741647872596,0.10906026127053471,57.41292616479103,202.91112123024942,28.453448161508547
CF1: decile 10 πₐ,1,65 to 69,15,1.2977005416471608,0.6256088901137783,0.6720916515333825,51.79096640279598,0.22076206535005707,0.10634400664392396,0.11441805870613311,51.8286774155257,141.38864856004986,24.07025091654644
CF1: decile 10 πₐ,1,70 to 74,16,1.8502015255293294,1.0156457677479642,0.8345557577813651,45.10620850032024,0.36555861170244813,0.20050730274285575,0.16505130895959239,45.15043653080134,152.82155923128232,30.223742575839957
CF1: decile 10 πₐ,1,75+,17,3.8878628568542557,2.7236835210860013,1.1641793357682544,29.9439403762872,0.9319364002911131,0.6523636130747806,0.2795727872163325,29.999127314804003,355.9455842049565,85.47883991417523
CF1: decile 10 πₐ,2,Under 1,1,0.0096366100915191,0.007438801332385793,0.0021978087591333073,22.806866089430503,3.769629515740553e-4,2.9018011690531704e-4,8.678283466873824e-5,23.021581910467813,0.1480215161122067,0.005844788226818808
CF1: decile 10 πₐ,2,1 to 4,2,0.04344930468050568,0.034090860780683206,0.009358443899822474,21.538765622689724,0.0016996510289421735,0.0013299322550828954,3.697187738592781e-4,21.752628484529744,2.723058631290346,0.10757834412264722
CF1: decile 10 πₐ,2,5 to 9,3,0.10056620178796025,0.0862723264721688,0.014293875315791446,14.213398797669125,0.004021726741388507,0.003443011630405789,5.787151109827179e-4,14.38971735764712,5.4518353823099055,0.2207280704937568
CF1: decile 10 πₐ,2,10 to 14,4,0.026821484436555448,0.02256501079503989,0.004256473641515556,15.869642307024353,0.0010447274128920852,8.769394762366539e-4,1.6778793665543125e-4,16.060451232053854,1.5237060367765838,0.06006368499186517
CF1: decile 10 πₐ,2,15 to 19,5,0.011150252531246296,0.007466078361829273,0.003684174169417023,33.04117246755516,3.3779775840944736e-4,2.2564405401170082e-4,1.1215370439774655e-4,33.20143535760357,1.1601766868885455,0.03531812211012938
CF1: decile 10 πₐ,2,20 to 24,6,0.018170915342665024,0.011274713437518,0.006896201905147024,37.95186854981846,6.373764752959965e-4,3.9438446125880937e-4,2.4299201403718714e-4,38.12378138436033,2.5250103910799977,0.08897033016614866
CF1: decile 10 πₐ,2,25 to 29,7,0.111425008928104,0.06541184704909114,0.04601316187901286,41.29518347959249,0.004993338969043932,0.002923128822076911,0.002070210146967021,41.459435455939044,19.187443669897203,0.8632756141432874
CF1: decile 10 πₐ,2,30 to 34,8,0.14904802241916223,0.08154597119291279,0.06750205122624944,45.28879359191759,0.007450019963964392,0.004064723280424006,0.003385296683540386,45.440102173081456,28.448418470345466,1.4267171878501235
CF1: decile 10 πₐ,2,35 to 39,9,0.20987576927889193,0.10372469490134359,0.10615107437754834,50.578051359749985,0.011410736212484904,0.005624037437007907,0.005786698775476997,50.712755669047525,41.11993491451663,2.241604038516024
CF1: decile 10 πₐ,2,40 to 44,10,0.3024390060252399,0.1336379460386509,0.16880105998658898,55.81325709439139,0.01873223362613562,0.008254401672604142,0.010477831953531478,55.934770848216296,55.60370889156266,3.45143755498434
CF1: decile 10 πₐ,2,45 to 49,11,0.454044830944586,0.18039446909838025,0.2736503618462057,60.26945869572149,0.03436661915303058,0.01361491387093743,0.020751705282093153,60.38331902736259,88.59572758653466,6.71847249068006
CF1: decile 10 πₐ,2,50 to 54,12,0.5062941902810062,0.19899786818297746,0.3072963220980287,60.695210017612766,0.04639452043918197,0.018181358582866576,0.028213161856315394,60.81140960019125,103.2522764472088,9.479687773512765
CF1: decile 10 πₐ,2,55 to 59,13,0.7290427822142391,0.28922828419337915,0.43981449802086,60.32766646218774,0.08318287638366034,0.03290181435787917,0.05028106202578117,60.44640941949672,137.0797263623489,15.671412049212323
CF1: decile 10 πₐ,2,60 to 64,14,1.2438267723717726,0.5414754346715877,0.702351337700185,56.46697380222141,0.1742628066122488,0.07564083588337575,0.09862197072887305,56.59381519564083,179.0711362431816,25.144606992262645
CF1: decile 10 πₐ,2,65 to 69,15,1.1900090338992722,0.5819463490108473,0.6080626848884249,51.09731670658007,0.20238671685810308,0.09869284800294283,0.10369386885516026,51.235511136761936,124.68484265271707,21.26269880321553
CF1: decile 10 πₐ,2,70 to 74,16,1.7620547644311852,0.9833028990447491,0.7787518653864361,44.1956675301081,0.3480450203790846,0.19366311271005318,0.1543819076690314,44.35687874542245,144.30233045949012,28.60689013742307
CF1: decile 10 πₐ,2,75+,17,3.823470145221227,2.731220731127554,1.092249414093673,28.566965939535933,0.9162452286121948,0.6526443579683137,0.26360087064388116,28.769685496005078,349.94163075939963,84.45407921711758
CF1: decile 10 πₐ,3,Under 1,1,0.008414509682699451,0.0065060888175143515,0.0019084208651850999,22.680119664118813,3.2889000083273804e-4,2.526778075977753e-4,7.621219323496273e-5,23.17254797713403,0.1178196199906224,0.004705089851721089
CF1: decile 10 πₐ,3,1 to 4,2,0.03682917478888643,0.028820697154575022,0.008008477634311405,21.74492825380395,0.0014395263377915725,0.001119422562806141,3.201037749854315e-4,22.236743196829163,2.095193026574898,0.08374615348319488
CF1: decile 10 πₐ,3,5 to 9,3,0.08420677238744655,0.07112602241983995,0.013080749967606595,15.534083063319809,0.0033653612425517524,0.002828171799200623,5.371894433511292e-4,15.962311461809389,4.442299069156844,0.1824326716793165
CF1: decile 10 πₐ,3,10 to 14,4,0.02199056900556452,0.01821958123822173,0.00377098776734279,17.14820460711396,8.559634298381909e-4,7.052719864233517e-4,1.5069144341483924e-4,17.60489270474155,1.1890927481406475,0.04751702037413258
CF1: decile 10 πₐ,3,15 to 19,5,0.009186325005890632,0.006336608545245355,0.0028497164606452775,31.02128934930919,2.781058623587988e-4,1.9074380679613793e-4,8.736205556266087e-5,31.413237686428396,0.8123652288743249,0.024904195642685933
CF1: decile 10 πₐ,3,20 to 24,6,0.017023526242402724,0.011120916819706108,0.005902609422696615,34.67324770818759,5.966605463943826e-4,3.8731320234898704e-4,2.0934734404539555e-4,35.08650694443947,2.1945298199368604,0.07783320161175694
CF1: decile 10 πₐ,3,25 to 29,7,0.10013677357832215,0.0639857941380435,0.03615097944027865,36.10160198740885,0.004483928100312875,0.0028468877142419293,0.0016370403860709458,36.50906859895274,15.1713616864451,0.6870113113651398
CF1: decile 10 πₐ,3,30 to 34,8,0.13073352985522146,0.0780253686712809,0.05270816118394056,40.317247795811284,0.006529344682631883,0.0038722389173938276,0.002657105765238055,40.69483071258255,22.094860349427726,1.1138385308437158
CF1: decile 10 πₐ,3,35 to 39,9,0.18022719109023652,0.09715121515801149,0.08307597593222503,46.09513993403491,0.009790977690858516,0.005244510260335222,0.0045464674305232934,46.43527514895848,31.740899146681823,1.737072150721931
CF1: decile 10 πₐ,3,40 to 44,10,0.25777925522994083,0.12493187777104614,0.1328473774588947,51.535325191468154,0.01595349005703648,0.007682799558014926,0.008270690499021554,51.84251514529051,42.7788187828509,2.663284566352579
CF1: decile 10 πₐ,3,45 to 49,11,0.3804951527322699,0.16914762919691226,0.21134752353535766,55.54539184473379,0.028776418150331388,0.012709099641319927,0.016067318509011462,55.83501888620711,66.2920363357304,5.039733821337861
CF1: decile 10 πₐ,3,50 to 54,12,0.4287025105928543,0.1850519984821291,0.2436505121107252,56.83440289952583,0.03925126317752751,0.01682978612724561,0.0224214770502819,57.12294391360848,78.56538583205936,7.229830875871654
CF1: decile 10 πₐ,3,55 to 59,13,0.6366568596314933,0.2705368335691133,0.36612002606238003,57.506649072201284,0.07258019377496487,0.030633791779944054,0.04194640199502082,57.79317994806651,109.93228062952927,12.59495058249013
CF1: decile 10 πₐ,3,60 to 64,14,1.1222858409989391,0.5081623600862846,0.6141234809126546,54.72077241623465,0.15710337958462126,0.07066552249722767,0.08643785708739359,55.01973115787442,151.98089671278143,21.39130555723167
CF1: decile 10 πₐ,3,65 to 69,15,1.1181806198931952,0.5544578830467728,0.5637227368464224,50.414282524433965,0.19001694315486997,0.0936152086090845,0.09640173454578548,50.733230913632234,114.34932871993875,19.554779171079407
CF1: decile 10 πₐ,3,70 to 74,16,1.7091401406131588,0.9594742600995769,0.7496658805135819,43.86216569956851,0.3373128222769592,0.18812109590996473,0.14919172636699446,44.22948566256898,140.8042628149279,28.021591478592725
CF1: decile 10 πₐ,3,75+,17,3.7164180381680834,2.6804289190350885,1.0359891191329949,27.8760114845331,0.8898554826754953,0.6376685374019221,0.2521869452735732,28.340213684511124,340.0294503812857,82.77209365526186
CF1: decile 10 πₐ,4,Under 1,1,0.00700095464759378,0.005283696400627802,0.0017172582469659782,24.528915460925003,2.729448488584376e-4,2.0331966594651544e-4,6.962518291192215e-5,25.508883279212625,0.08506640532493301,0.003448965256607389
CF1: decile 10 πₐ,4,1 to 4,2,0.030231907516976242,0.023030629198870146,0.0072012783181060955,23.820125521561394,0.0011786773222615284,8.863503339401183e-4,2.9232698832141004e-4,24.80127366500292,1.500966785972693,0.060929890601597966
CF1: decile 10 πₐ,4,5 to 9,3,0.06881100203405906,0.056150175816628005,0.012660826217431052,18.399421376198507,0.0027442466904306693,0.0022145026458404225,5.297440445902468e-4,19.30380553750841,3.401345633007516,0.1423163513766622
CF1: decile 10 πₐ,4,10 to 14,4,0.017856137267216146,0.014302911754921412,0.0035532255122947345,19.89918345228256,6.934603263579032e-4,5.4891143290782e-4,1.4454889345008322e-4,20.84458013759244,0.8846630544698403,0.03598900918540374
CF1: decile 10 πₐ,4,15 to 19,5,0.007808743057826248,0.005402297467323231,0.0024064455905030173,30.817323257821595,2.3587242008468005e-4,1.6123637489304213e-4,7.463604519163792e-5,31.642548613713718,0.5696095989221872,0.01766647371314993
CF1: decile 10 πₐ,4,20 to 24,6,0.015367526926606739,0.010142062461179133,0.005225464465427605,34.00328816981241,5.372946320147165e-4,3.500205224350876e-4,1.8727410957962892e-4,34.85501220762233,1.7037170005403817,0.061059086012896065
CF1: decile 10 πₐ,4,25 to 29,7,0.08548560376733995,0.05560518213559242,0.029880421631747527,34.95374696430867,0.0038183852102866927,0.002451394662609751,0.0013669905476769418,35.800226336365505,10.531152250988539,0.48178656113582247
CF1: decile 10 πₐ,4,30 to 34,8,0.1084221432473954,0.06685262048283672,0.04156952276455868,38.34043629787524,0.005401424502070085,0.0032876078834948824,0.002113816618575203,39.13442866349584,14.554382404490081,0.7400925811431136
CF1: decile 10 πₐ,4,35 to 39,9,0.14892387982486174,0.08299546942703542,0.06592841039782632,44.269871611832706,0.008070089513118163,0.0044390201809490935,0.00363106933216907,44.994164268768785,21.12369734074188,1.1634075375571022
CF1: decile 10 πₐ,4,40 to 44,10,0.21484194033397142,0.10956259175907246,0.10527934857489896,49.003164098798585,0.01326303090244226,0.0066757450110090195,0.006587285891433241,49.6665199673195,28.951455698447354,1.8114807722538169
CF1: decile 10 πₐ,4,45 to 49,11,0.31565161016236926,0.15022401700113047,0.16542759316123878,52.40828427142945,0.02381227847397771,0.011182881471975364,0.012629397002002347,53.0373312062677,44.36865483187457,3.3872786613681365
CF1: decile 10 πₐ,4,50 to 54,12,0.35749235214723957,0.16570364093515377,0.1917887112120858,53.64833962464579,0.03264591630050806,0.014928005483752773,0.017717910816755285,54.2729775254602,53.47721856331885,4.940356412245944
CF1: decile 10 πₐ,4,55 to 59,13,0.551137591870705,0.24860575866520748,0.3025318332054975,54.89225152989935,0.06266618605908991,0.027884391242305816,0.034781794816784097,55.50328973904244,80.25393498823996,9.22671796360823
CF1: decile 10 πₐ,4,60 to 64,14,0.9982163311358799,0.4692732222759436,0.5289431088599363,52.98882540401306,0.13937336233968675,0.0646476901281691,0.07472567221151766,53.61546206325498,117.0847234001847,16.540974851976383
CF1: decile 10 πₐ,4,65 to 69,15,1.0433702727748626,0.5271126498998585,0.5162576228750041,49.47980945460593,0.17685770449248328,0.08818436104121988,0.0886733434512634,50.1382417609249,96.2189510061246,16.52674112891917
CF1: decile 10 πₐ,4,70 to 74,16,1.7101496785707369,0.9592136854427866,0.7509359931279502,43.91054201498593,0.3366474526851006,0.186340998573048,0.1503064541120526,44.64802953749036,134.84292424004076,26.989999134543144
CF1: decile 10 πₐ,4,75+,17,3.7180351430441436,2.6406066723088153,1.0774284707353283,28.97843697768771,0.8879698582118202,0.6224892969217694,0.2654805612900508,29.897474428318034,337.0483101437256,83.04938748996564
CF1: decile 10 πₐ,5,Under 1,1,0.005834115780923774,0.004288812828648334,0.00154530295227544,26.4873549018041,2.2614671702066174e-4,1.631667065460288e-4,6.298001047463293e-5,27.849181851655537,0.06436777323191094,0.0026233581100749558
CF1: decile 10 πₐ,5,1 to 4,2,0.025358225842045147,0.018797152425094436,0.006561073416950711,25.873550688519142,9.830268410919187e-4,7.152742219867708e-4,2.677526191051479e-4,27.23756950601021,1.1500828932780012,0.04693404375991978
CF1: decile 10 πₐ,5,5 to 9,3,0.05942990967444669,0.04700475679142076,0.012425152883025932,20.90723837725842,0.002358539748132076,0.0018346767865730323,5.238629615590437e-4,22.211326392694225,2.8076163597245625,0.1183732896466978
CF1: decile 10 πₐ,5,10 to 14,4,0.015575917820579882,0.012104623804367581,0.0034712940162123004,22.28628871953734,6.017754336988127e-4,4.595639878565082e-4,1.4221144584230448e-4,23.631979286392905,0.7353706218055078,0.030126551904994227
CF1: decile 10 πₐ,5,15 to 19,5,0.0064646670164209595,0.004451029725131819,0.002013637291289141,31.148352825818908,1.942533553489782e-4,1.31397562277559e-4,6.28557930714192e-5,32.35763570647112,0.3988901688634902,0.012451377425700844
CF1: decile 10 πₐ,5,20 to 24,6,0.011857778079307778,0.007832897918653757,0.004024880160654021,33.94295401494798,4.122293703793856e-4,2.6723242747455847e-4,1.4499694290482713e-4,35.17385060928157,1.0469497944608965,0.03771653155183624
CF1: decile 10 πₐ,5,25 to 29,7,0.06562143498840793,0.043046524311008555,0.022574910677399376,34.40173272862327,0.0029143884537432504,0.0018759403854448574,0.001038448068298393,35.63176579857112,6.331790822769752,0.2912629884891401
CF1: decile 10 πₐ,5,30 to 34,8,0.08429668988823576,0.05286443838820152,0.03143225150003424,37.28764621921513,0.004175654839962287,0.0025707328628205395,0.0016049219771417478,38.43521647867434,8.877346522172903,0.45327483244789624
CF1: decile 10 πₐ,5,35 to 39,9,0.11858159076353793,0.0682391681549326,0.05034242260860533,42.453826335482816,0.006389217525466068,0.003608052726125089,0.0027811647993409793,43.52903604010734,13.461614530133476,0.7436862696215301
CF1: decile 10 πₐ,5,40 to 44,10,0.1749155714707641,0.09290281027794788,0.08201276119281621,46.88705556813395,0.010736866625718407,0.005595983388700895,0.005140883237017512,47.88066589840436,19.378239219892233,1.2147044401327323
CF1: decile 10 πₐ,5,45 to 49,11,0.26330028959976526,0.13152232779240464,0.13177796180736062,50.048544195554165,0.01974882698499822,0.009678006485466751,0.010070820499531468,50.99452492637438,31.339123160855113,2.3950187090240176
CF1: decile 10 πₐ,5,50 to 54,12,0.2954149160265013,0.1452918224646852,0.15012309356181608,50.81770940379623,0.026817496956831097,0.012936670652613984,0.013880826304217112,51.7603351519401,37.5266985829944,3.4698298072758837
CF1: decile 10 πₐ,5,55 to 59,13,0.4618830630207965,0.22316319453830163,0.23871986848249488,51.68404897144852,0.052207075768971975,0.02474003443185648,0.027467041337115496,52.61172155794229,57.4859633909809,6.614318878446286
CF1: decile 10 πₐ,5,60 to 64,14,0.8633433497505432,0.4241702587324135,0.4391730910181297,50.868879819949456,0.11983786178604142,0.057764097594091506,0.06207376419194991,51.798123954161035,89.28165645395907,12.619280649781329
CF1: decile 10 πₐ,5,65 to 69,15,0.9487414985454001,0.4935564958920127,0.4551850026533874,47.977768797008665,0.15990242004691474,0.08164163030935717,0.07826078973755757,48.9428425877458,80.11642591946176,13.774563588119886
CF1: decile 10 πₐ,5,70 to 74,16,1.646069794546865,0.9325913482683537,0.7134784462785113,43.344361742262564,0.32216954948435345,0.17913325110287107,0.14303629838148238,44.397832945546305,124.21739137618277,24.902778703026648
CF1: decile 10 πₐ,5,75+,17,3.6875174994453697,2.5715314856963425,1.1159860137490272,30.263883870839386,0.8756541935566196,0.5995121173046158,0.2761420762520037,31.535516906554783,341.84469316659016,84.58681575195831
CF1: decile 10 πₐ,6,Under 1,1,0.004725684329535205,0.0034575153250681035,0.0012681690044671011,26.835668995940576,1.8163883945058342e-4,1.3028106847827418e-4,5.1357770972309245e-5,28.274663682973827,0.04605591771056552,0.0018651530398290117
CF1: decile 10 πₐ,6,1 to 4,2,0.02103523991935428,0.01549048921140985,0.005544750707944432,26.359341415653503,8.086157511336085e-4,5.838123382877226e-4,2.2480341284588593e-4,27.801018287206404,0.8663806836360072,0.03512607595253462
CF1: decile 10 πₐ,6,5 to 9,3,0.05079121030481395,0.03956809082446313,0.011223119480350818,22.09657815397067,0.0020005886217883107,0.0015301485456887171,4.7044007609959356e-4,23.515083059858195,2.2815089447141164,0.09563412769973131
CF1: decile 10 πₐ,6,10 to 14,4,0.013628890470756102,0.01046248025433751,0.003166410216418591,23.23307405847048,5.22446312115723e-4,3.934978884696075e-4,1.2894842364611552e-4,24.68166023106182,0.6158892014704138,0.025081381198959557
CF1: decile 10 πₐ,6,15 to 19,5,0.0054271313341107946,0.0037896616056672036,0.001637469728443591,30.17192007408609,1.617923026682741e-4,1.1081403588324994e-4,5.0978266785024165e-5,31.508462358401495,0.2945134145660864,0.009168892199179107
CF1: decile 10 πₐ,6,20 to 24,6,0.009649595707319748,0.006524506830428487,0.0031250888768912617,32.38569751187306,3.3264930584817347e-4,2.2043158436207277e-4,1.122177214861007e-4,33.73454250865585,0.7255789997544937,0.026054562067882724
CF1: decile 10 πₐ,6,25 to 29,7,0.05300570256409891,0.035741339029030476,0.017264363535068432,32.57076635139573,0.002334255119369167,0.0015424035711998592,7.918515481693076e-4,33.92309356413903,4.303431717911946,0.1973822586246861
CF1: decile 10 πₐ,6,30 to 34,8,0.06723564289295772,0.04378438265286126,0.023451260240096458,34.87920875157238,0.0033028310106097488,0.0021093238304498384,0.0011935071801599103,36.135883922791805,5.855513228687122,0.2980051822550017
CF1: decile 10 πₐ,6,35 to 39,9,0.09563151035379629,0.057204216847876806,0.03842729350591948,40.18266925175048,0.0051091942034054896,0.002995060101106569,0.0021141341022989204,41.3790123869193,9.203390848838744,0.5063380913703573
CF1: decile 10 πₐ,6,40 to 44,10,0.14335596724191269,0.08086214203953977,0.06249382520237291,43.593459278130226,0.00872568501339748,0.004823322956793449,0.003902362056604031,44.72270143389678,13.68232736773144,0.854378732506243
CF1: decile 10 πₐ,6,45 to 49,11,0.21512035987642777,0.11563849710396452,0.09948186277246325,46.2447454204748,0.015998508924729673,0.008426450738210882,0.007572058186518791,47.329774431755276,22.08742416060103,1.6811834466441686
CF1: decile 10 πₐ,6,50 to 54,12,0.24154614118274664,0.1280976568257394,0.11344848435700725,46.96762440563084,0.021737947697017007,0.011294223485016857,0.01044372421200015,48.04374524018793,26.6954256939491,2.45750011778211
CF1: decile 10 πₐ,6,55 to 59,13,0.38348111941604096,0.20065392208002436,0.1828271973360166,47.67567112936955,0.04297155835407701,0.022028551534943038,0.020943006819133973,48.736903247882715,42.002312280471905,4.811399645822976
CF1: decile 10 πₐ,6,60 to 64,14,0.7224583235099151,0.38182571712638685,0.34063260638352827,47.149101242080626,0.09942689591173205,0.051496959343123844,0.04792993656860821,48.206208319285,66.44178881290587,9.34893097028375
CF1: decile 10 πₐ,6,65 to 69,15,0.8302723191823025,0.4534854436274259,0.3767868755548766,45.38111976633846,0.13876887379510452,0.07430272782451486,0.06446614597058967,46.455767930908934,64.66436795842769,11.063714939022026
CF1: decile 10 πₐ,6,70 to 74,16,1.5235134998156523,0.8918508013479655,0.6316626984676869,41.46091902330495,0.2956890392335007,0.16969993124520152,0.12598910798829918,42.60865005848515,110.63169538210221,22.06618920230149
CF1: decile 10 πₐ,6,75+,17,3.47302734626371,2.4322780121603085,1.0407493341034013,29.96663228762197,0.8178956078155666,0.5618251280284968,0.25607047978706976,31.308455179381895,320.04787304448047,78.74596669901771
CF1: decile 10 πₐ,7,Under 1,1,0.003335179254668132,0.0023320640565971723,0.0010031151980709595,30.07680012002158,1.2578212999595515e-4,8.641111635337108e-5,3.9371013642584065e-5,31.300959559080567,0.03389338864900204,0.0013302730030004667
CF1: decile 10 πₐ,7,1 to 4,2,0.01507184380741312,0.010598790690910524,0.004473053116502597,29.678207747233394,5.685352215596476e-4,3.9281107306967744e-4,1.7572414848997014e-4,30.908225528738704,0.6539916591808381,0.02569209987806968
CF1: decile 10 πₐ,7,5 to 9,3,0.03902072272307194,0.028829835294155493,0.01019088742891645,26.11660348077265,0.001510062027936837,0.0010963234723159504,4.137385556208866e-4,27.398778855870447,1.9773765274132726,0.08027926067058898
CF1: decile 10 πₐ,7,10 to 14,4,0.010649068240989884,0.0077759576805129195,0.0028731105604769642,26.97992439768509,4.00897794128349e-4,2.8756597798501246e-4,1.1333181614333655e-4,28.26950355008761,0.5400638250214969,0.021303187898499287
CF1: decile 10 πₐ,7,15 to 19,5,0.004053924092637169,0.0028143654393748955,0.0012395586532622737,30.576760317579428,1.1866190237668015e-4,8.090638603277415e-5,3.775551634390601e-5,31.817723791461688,0.21647440844048094,0.006593558961007588
CF1: decile 10 πₐ,7,20 to 24,6,0.0063466886566715015,0.004211175435666714,0.0021355132210047877,33.647675764904314,2.1462289828807883e-4,1.3983523234367185e-4,7.478766594440697e-5,34.846079584678236,0.4375335563855836,0.015322833468123971
CF1: decile 10 πₐ,7,25 to 29,7,0.03494449683120044,0.022965108290260845,0.011979388540939596,34.2811876754331,0.0015094607740721985,9.740110462137004e-4,5.354497278584981e-4,35.4729143715322,2.6149897295093116,0.11688372359184747
CF1: decile 10 πₐ,7,30 to 34,8,0.045105068913989195,0.029054905418435157,0.016050163495554038,35.583946288077016,0.002174898735237265,0.0013777640540918441,7.971346811454208e-4,36.65157684035618,3.5538742954309153,0.17650390004462943
CF1: decile 10 πₐ,7,35 to 39,9,0.06604624319932978,0.03978585440942669,0.02626038878990309,39.76060941217861,0.0034614746614717883,0.0020474095451386257,0.0014140651163331627,40.85152296714819,5.8321092948314845,0.3140464665029827
CF1: decile 10 πₐ,7,40 to 44,10,0.10220593996943206,0.05832338223418601,0.04388255773524605,42.935427968639125,0.006102978890797196,0.003419471922259715,0.0026835069685374807,43.97044486888189,9.198991650327002,0.5625369046650489
CF1: decile 10 πₐ,7,45 to 49,11,0.158768886448477,0.08713412963357274,0.07163475681490426,45.11888847828562,0.011582755301424993,0.006241201989911043,0.00534155331151395,46.1164306117802,15.88869228605188,1.1847642215842424
CF1: decile 10 πₐ,7,50 to 54,12,0.17626286890238116,0.09628241508981836,0.0799804538125628,45.3756677799554,0.015557475675505408,0.00834497721572192,0.0072124984597834885,46.36033897928097,19.04037670381307,1.7170281125408982
CF1: decile 10 πₐ,7,55 to 59,13,0.28431797559513894,0.15372818029557805,0.13058979529956088,45.93089656966227,0.03124976213434356,0.016592827125935364,0.014656935008408197,46.902549035085904,30.44232182989154,3.4167381267597925
CF1: decile 10 πₐ,7,60 to 64,14,0.5401742181623527,0.29356871230125914,0.24660550586109353,45.65295742918533,0.07293183935318212,0.038933561852648534,0.03399827750053359,46.61650906114188,49.41219317122249,6.812213902034506
CF1: decile 10 πₐ,7,65 to 69,15,0.6487820276124129,0.3583306724253273,0.2904513551870856,44.76871165127332,0.10642036411654036,0.05774627456327918,0.048674089553261184,45.73757095959421,51.904714858516,8.698237051201154
CF1: decile 10 πₐ,7,70 to 74,16,1.2613497368534148,0.7330428643747194,0.5283068724786953,41.884249629021916,0.24028894898001976,0.13722860818126856,0.1030603407987512,42.89017086978926,98.267129764521,19.169623585116327
CF1: decile 10 πₐ,7,75+,17,2.9114919445716634,1.9667548954332013,0.9447370491384621,32.448554456758124,0.6732014692863649,0.44714047076752694,0.22606099851883799,33.57999184976179,307.7222794557971,73.6331933035845
CF1: decile 10 πₐ,8,Under 1,1,0.002484120648010598,0.0018173592299484456,6.667614180621525e-4,26.840943437917424,9.24561865360865e-5,6.689265495530399e-5,2.556353158078251e-5,27.649346721438516,0.022269553435160995,8.538112990763892e-4
CF1: decile 10 πₐ,8,1 to 4,2,0.011561374520903406,0.00849440365946287,0.0030669708614405357,26.527735572403916,4.3041173401642025e-4,3.127284858167744e-4,1.1768324819964583e-4,27.342016701421112,0.4519058815446802,0.017340155620429742
CF1: decile 10 πₐ,8,5 to 9,3,0.03195082767250469,0.02436950268749495,0.007581324985009741,23.728102015754214,0.0012206569247271656,9.20293894001298e-4,3.003630307258676e-4,24.606670772215793,1.5118055312505856,0.059895927444399456
CF1: decile 10 πₐ,8,10 to 14,4,0.008958016801150484,0.00677989455049458,0.0021781222506559034,24.31478193227061,3.329013133064406e-4,2.4902991598751875e-4,8.387139731892186e-5,25.19407222695964,0.42779067206499427,0.016472629768731893
CF1: decile 10 πₐ,8,15 to 19,5,0.003218597666381559,0.002379167661605597,8.394300047759621e-4,26.080613105013327,9.297112960021932e-5,6.791828774318287e-5,2.505284185703645e-5,26.946904877637788,0.1513606738785562,0.004517368934251996
CF1: decile 10 πₐ,8,20 to 24,6,0.004434618433715714,0.0031385546893997807,0.0012960637443159332,29.2260487274883,1.479328301245795e-4,1.0348999632619361e-4,4.444283379838588e-5,30.042576594363123,0.25130552798244393,0.008617423226073081
CF1: decile 10 πₐ,8,25 to 29,7,0.024712412059566764,0.017441105610253284,0.0072713064493134805,29.423701870083473,0.0010529834514200857,7.345573255040232e-4,3.1842612591606253e-4,30.240373244861857,1.5239018324822395,0.06673493411070894
CF1: decile 10 πₐ,8,30 to 34,8,0.03245820086606649,0.02256488068792962,0.00989332017813687,30.480186560432156,0.0015455564460341248,0.0010639282766107888,4.8162816942333604e-4,31.162120973270625,2.107975631680245,0.10262080134824393
CF1: decile 10 πₐ,8,35 to 39,9,0.048802594911926664,0.03180969277833465,0.016992902133592017,34.81966924967588,0.0025233392587807758,0.0016256345254106379,8.977047333701379e-4,35.576061769985294,3.7315779390388903,0.1971326117504504
CF1: decile 10 πₐ,8,40 to 44,10,0.07752561813750003,0.04879014901243586,0.028735469125064167,37.06577234134234,0.004567027250059292,0.0028407992420273706,0.0017262280080319217,37.79762881882324,6.216488964702012,0.37344361130091747
CF1: decile 10 πₐ,8,45 to 49,11,0.12035911580651748,0.07384016102876846,0.04651895477774902,38.650130042937725,0.008662294976217382,0.005252639418654167,0.0034096555575632154,39.36203473703606,10.803099069533875,0.7918244714939522
CF1: decile 10 πₐ,8,50 to 54,12,0.13280079366221356,0.08066994765286889,0.05213084600934467,39.25492052550715,0.011563637553237503,0.006944375571347716,0.004619261981889787,39.94644384713113,12.988326144562498,1.1508825534350253
CF1: decile 10 πₐ,8,55 to 59,13,0.21654345348830342,0.13059515101408758,0.08594830247421584,39.691018633753494,0.02348254785140985,0.014001440072210245,0.009481107779199603,40.37512385450276,21.007585721240456,2.317383574429608
CF1: decile 10 πₐ,8,60 to 64,14,0.4085341011677501,0.24723879733831483,0.16129530382943524,39.48147862525803,0.05442965368671518,0.03257157722185037,0.02185807646486481,40.1583970948538,33.7763938217895,4.577238030716491
CF1: decile 10 πₐ,8,65 to 69,15,0.5059057068968117,0.30664595753439716,0.19925974936241453,39.38673682585222,0.08190409400386003,0.0490925012074023,0.032811592796457734,40.06099230511159,37.44667137919451,6.166247507629657
CF1: decile 10 πₐ,8,70 to 74,16,1.0295442193941529,0.6483906754220847,0.38115354397206813,37.021580694840125,0.19361600040076993,0.12060512785906712,0.07301087254170281,37.709111019014976,75.93252170605687,14.545056058713365
