imd_decile,age_group,age_idx,adm_base,adm_closed,adm_reduction,adm_pct_red,death_base,death_closed,death_reduction,death_pct_red,adm_avoided_abs,death_avoided_abs
7,20 to 24,6,0.0063466886566715015,1.9219617240206344e-4,0.006154492484269438,96.97170945670966,2.1462289828807883e-4,6.6398591010052045e-6,2.0798303918707363e-4,96.90626715324065,1.260960109216161,0.042612500783575584
7,25 to 29,7,0.03494449683120044,0.0011231095278496257,0.03382138730335081,96.78601888796734,0.0015094607740721985,4.957693319536166e-5,0.0014598838408768368,96.7155865162621,7.382896057988788,0.3186791410198392
7,30 to 34,8,0.045105068913989195,0.0027348604786528313,0.042370208435336364,93.93668928016066,0.002174898735237265,1.357218012911584e-4,0.0020391769339461064,93.75962663952019,9.381735874036604,0.4515205400489619
7,35 to 39,9,0.06604624319932978,0.001917852214054815,0.06412839098527497,97.09619787416725,0.0034614746614717883,1.0269205343360316e-4,0.003358782608038185,97.03328599869226,14.2421267301119,0.7459442974884501
7,40 to 44,10,0.10220593996943206,0.0030952995683956085,0.09911064040103645,96.97150716551177,0.006102978890797196,1.8881077309870629e-4,0.00591416811769849,96.90625223391453,20.776317529354344,1.2397723820378295
7,45 to 49,11,0.158768886448477,0.00516699121014461,0.1536018952383324,96.74558956372012,0.011582755301424993,3.8516514428402096e-4,0.011197590157140972,96.67466734588933,34.06912170166627,2.4836416323970734
7,50 to 54,12,0.17626286890238116,0.005748938971023459,0.1705139299313577,96.73842879851946,0.015557475675505408,5.189665299399588e-4,0.015038509145565449,96.66419835219764,40.59303622794242,3.580110708878323
7,55 to 59,13,0.28431797559513894,0.0093827995183413,0.2749351760767976,96.69989226017066,0.03124976213434356,0.0010545121240449257,0.030195250010298637,96.62553551764155,64.09126450721924,7.038938352257589
7,60 to 64,14,0.5401742181623527,0.017236619893408484,0.5229375982689441,96.80906283308991,0.07293183935318212,0.0023793754689528817,0.07055246388422924,96.73753536170885,104.78068416167045,14.136553691209524
7,65 to 69,15,0.6487820276124129,0.020736440163286293,0.6280455874491266,96.80378936518964,0.10642036411654036,0.00347496787388987,0.10294539624265049,96.73467770690537,112.23403352240764,18.396717187048267
7,70 to 74,16,1.2613497368534148,0.04047558085622555,1.2208741559971892,96.79108976094159,0.24028894898001976,0.007877228171086178,0.23241172080893358,96.72176843565903,227.08733382673125,43.22948255504303
7,75+,17,2.9114919445716634,0.09353150431555618,2.8179604402561074,96.78750599018689,0.6732014692863649,0.022102738913958014,0.651098730372407,96.71677203298617,917.8736145498408,212.07762058626304
8,Under 1,1,0.002484120648010598,6.139836657158726e-5,0.002422722281439011,97.52836615964053,9.24561865360865e-5,2.3836894808539647e-6,9.007249705523253e-5,97.42181721942038,0.08091791432963802,0.0030083838564619885
8,1 to 4,2,0.011561374520903406,2.4627044506699437e-4,0.011315104075836413,97.8698861054823,4.3041173401642025e-4,9.56154716602664e-6,4.208501868503936e-4,97.77851150181192,1.6672352993138468,0.06201059067041218
8,5 to 9,3,0.03195082767250469,4.088238597645096e-4,0.03154200381274018,98.7204592508371,0.0012206569247271656,1.6223819329880563e-5,0.001204433105397285,98.67089441748698,6.289847213397936,0.24017815281118643
8,10 to 14,4,0.008958016801150484,1.198856116151894e-4,0.008838131189535295,98.6616947224324,3.329013133064406e-4,4.632102462818433e-6,3.282692108436222e-4,98.60856587893527,1.7358392442074124,0.06447319762825539
8,15 to 19,5,0.003218597666381559,5.482922043199387e-5,0.003163768445949565,98.29648728684892,9.297112960021932e-5,1.64728895896045e-6,9.132384064125888e-5,98.22817151298057,0.57047058271695394,0.016466933492957567
8,20 to 24,6,0.004434618433715714,1.153844066061442e-4,0.00431923402710957,97.39809843099702,1.479328301245795e-4,4.014817651202348e-6,1.4391801247337714e-4,97.28605364487292,0.8374953719852803,0.027905565809878633
8,25 to 29,7,0.024712412059566764,6.853575711511017e-4,0.02402705448841566,97.22666662606986,0.0010529834514200857,3.046997039981214e-5,0.0010225134810202736,97.10632010800175,5.035528707156089,0.21429576353664845
8,30 to 34,8,0.03245820086606649,0.0022158026473709366,0.03024239821869555,93.17336578045688,0.0015455564460341248,1.1045234827068964e-4,0.0014351040977634351,92.8535545528532,6.443765827923083,0.30577848614412184
8,35 to 39,9,0.048802594911926664,0.0012163770218229738,0.04758621789010369,97.50755666984891,0.0025233392587807758,6.559999522719279e-5,0.002457739263553583,97.40027049478518,10.449755991354786,0.5397103769376909
