0.2872877840898077,0.6949592711354667,0.8103543153394509,0.46838398573376366,0.18377666667614379,0.46097876515698444,0.8247774877630982,0.7605987259307073,0.6198023457868084,0.2765831888338004,0.36371398334571353,0.5011261359699959,0.5284146700625197,0.3992628519625017,0.08242986783710211,0,0.09431784172724725
0.08079968927525849,1.6831044847812122,0.9876193218199505,0.4892939850968779,0.32160916668325146,0.32652662531953053,0.5276150105543377,0.6291717402000339,0.7509143804724795,0.4874778703195726,0.31370331063567797,0.39150479372655905,0.31138721628684224,0.29944713897187614,0.12364480175565318,0.19311555087483698,0.03536919064771773
0.0070413672571031346,0.5535827527427124,6.7231601897648,1.318559959838744,0.31530310459142297,0.23350231568409344,0.4780284747415903,0.7171735391561153,0.7011338753244466,0.8297495665013997,0.5883608554121839,0.47901762997131925,0.23312411914522932,0.30531865150073684,0.13334243326590034,0.09087790629404094,0.12483243758017992
0.02816546902841256,0.32363299391112466,1.1023202083661592,6.878159790502103,0.9459093137742707,0.1657113208080665,0.3210639009458431,0.4145131464847285,0.9044626991685308,0.9436367619035534,0.6204532657073939,0.5035826366365155,0.28862986179885575,0.22311747609669208,0.14546447265370988,0.15146317715673469,0.15257297926466493
0.006840185335471619,0.19855979175299093,0.7428247890611628,1.529417096273513,6.169645238413371,0.7170780791330875,0.5406104541640502,0.3323624684739225,0.7764556859307254,0.7823353055584602,0.8417380757429341,0.51305771063594785,0.37743905004465717,0.2851877514017871,0.24728960351130636,0.07356782890469986,0.08084386433764046
0.012173211190246105,0.3828165476593678,0.6180668506826307,0.27218439848935433,1.448409322108591,1.9923658494073053,0.9374340339480899,0.5914925286400339,0.5454583877524064,0.6047327349078,1.0541540873240194,0.5520881158991476,0.4414117703912092,0.22331651041970407,0.2305242066630824,0.10474063776262353,0.23979112303537395
0.06086605595123051,0.5595011081175392,0.7554150397232166,0.3062074483005236,0.6696946328028978,1.145935913384595,1.3321431008736018,0.7962399424000411,0.6787926603141038,0.7313047026792032,1.0171662246108943,1.0617079151906714,0.5949462992229341,0.40603001894491686,0.2724376987836425,0.157110956643935,0.0959164492141498
0.05985162168537665,0.5067411352029452,0.9622957494655978,0.4851119852242549,0.3828680555752993,0.5762234564462319,0.7034866807391154,1.118527538133392,1.0965733810074303,0.677628812642809,0.6183137716877134,0.7516892039549916,0.7737500525915463,0.47911542235500193,0.16485973567420423,0.12874370058322446,0.09431784172724725
0.0513013900160372,0.6577293101817828,1.403649439070115,0.7599291197109019,0.5119492857406863,0.4829301349263644,0.5198177443885091,0.5944174916937471,1.0727348292463992,1.0194066102731523,0.872913560029714,0.7695865659539222,0.5985104936422423,0.4620041572708948,0.3709344052669601,0.33105523007114873,0.28295352518174144
0,0.21016913441596813,0.9149161624800203,1.0036799694294933,0.7854970430512622,0.5948113098799788,0.5399397215906419,0.6819409829264896,0.9458522150344612,1.1241768320341552,1.4431232242426721,0.8890947573661222,0.6209481145895971,0.5602559374312525,0.27919793944824933,0.32393576275779074,0.41073898816704424
0,0.18953434667330932,0.16575429177397835,0.6934516152421928,1.0692460606612022,0.6705145675010691,0.621891046922977,0.6101059298909433,0.7801707849064713,1.056044902819962,2.0434112882513764,1.1844799577472636,0.576452367340931,0.6533392123022779,0.15736611132537692,0.33707441607244254,0.6945222890824574
0.04352845213481942,0.26324214815737434,0.3069523921740334,0.3193527175457482,0.6404338384168649,0.6751709186642704,0.6395333461264661,0.6202743620557912,0.5959637940257774,0.7417458245997363,0.6612981515376612,0.9301204796412768,0.9264413046550641,0.49000440922670657,0.2622768522089616,0.4213430200905532,0.3644098430370914
0,0.1769572218169016,0.22509842092762472,0.4460799864131084,0.27226172840910184,0.46951540895618804,0.6334075477919213,0.4101267639822445,0.4900146750878616,0.5531663776676001,0.868872293548094,1.3224161921430482,1.3210366751562992,0.9316133212458401,0.34345778265459254,0.28609711240716573,0.8121814148735179
0.02176422606740967,0.1447831814865557,0.5064714470871553,0.2737309007534979,0.1809921717265052,0.4074307267801629,0.48516322809594065,0.5084216082424534,0.725992258176854,0.7794617139861645,0.6612981515376612,0.7402999735920393,0.9607539455682182,0.7803773924721633,0.44961746092964827,0.3043032922876218,0.38584571615692076
0,0.22521828231242,0.4877132453431865,0.4089066542120156,0.4424253086647905,0.28455479330678024,0.5390702534399361,0.42255484773928215,0.6886692730964544,0.6760922393715108,0.6466026370590467,0.69600852218055,0.9645664612252368,1.0203383994597237,0.8700930493916366,0.5149748023328978,0.5763868105554
0,0.11845896667081822,0.138128576478315,0.41059635113024745,0.6682787879132506,0.31430370351612597,0.2977137990588729,0.12202118597818816,0.09752134811330918,0.7543177877285436,0.7935577818451958,0.5694615181477228,0.4117516909578076,0.6533392123022779,1.0116392870917068,0.9129098768628673,1.2218447678302446
0,0,0.28941225547837424,0.14338285277564222,0.39380714287745083,0.10975684884690112,0.10396354887770183,0.2876213669485869,0.306495665498971,0.47414260942937136,0.15587742143387703,1.252815339924986,0.32351918575256305,0.8555632542053595,0,0.22070348671409898,1.2126579650646032
